category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,16,0.4360690516139159,0.4360690516139159,0.4444444444444445,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.11111111111111112
grid,17,0.4360690516139159,0.4285054459750893,0.4,0.0,0.0,0.0,0.2,0.2,0.2
grid,18,0.4360690516139159,0.4285054459750893,0.5,0.0,0.0,0.0,0.5,0.0,0.0
grid,19,0.4360690516139159,0.4285054459750893,0.4444444444444445,0.0,0.0,0.0,0.4444444444444445,0.0,0.11111111111111112
grid,20,0.4360690516139159,0.4285054459750893,0.4,0.0,0.0,0.0,0.4,0.0,0.2
grid,21,0.4360690516139159,0.4285054459750893,0.4444444444444445,0.0,0.0,0.0,0.4444444444444445,0.11111111111111112,0.0
grid,22,0.4360690516139159,0.4285054459750893,0.4,0.0,0.0,0.0,0.4,0.1,0.1
grid,23,0.4360690516139159,0.4285054459750893,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.18181818181818182
grid,24,0.4360690516139159,0.4285054459750893,0.4,0.0,0.0,0.0,0.4,0.2,0.0
grid,25,0.4360690516139159,0.4285054459750893,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091
grid,26,0.4360690516139159,0.4285054459750893,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.16666666666666669,0.16666666666666669
grid,27,0.4360690516139159,0.4360690516139159,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
grid,28,0.4360690516139159,0.4360690516139159,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
grid,29,0.4360690516139159,0.4360690516139159,0.5,0.0,0.0,0.25,0.0,0.0,0.25
grid,30,0.4360690516139159,0.4360690516139159,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
grid,31,0.4360690516139159,0.4360690516139159,0.5,0.0,0.0,0.25,0.0,0.125,0.125
grid,32,0.4360690516139159,0.4360690516139159,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
grid,33,0.4360690516139159,0.4360690516139159,0.5,0.0,0.0,0.25,0.0,0.25,0.0
